Year,Org_Type,ONS_Code,Org_Code,Org_Name,Classification,Metric_Primary,Value
2015,LocalAuthority,E10000024,511,Nottinghamshire County Council                                                                      ,FAE_PrimarySecondary_Obesity,All persons,7592
2015,LocalAuthority,E06000017,510,Rutland County Council                                                                              ,FAE_PrimarySecondary_Obesity,All persons,104
2015,Region,E12000005,F,West Midlands,FAE_PrimarySecondary_Obesity,All persons,54212
2015,LocalAuthority,E08000025,406,Birmingham City Council                                                                             ,FAE_PrimarySecondary_Obesity,All persons,9265
2015,LocalAuthority,E08000026,407,Coventry City Council                                                                               ,FAE_PrimarySecondary_Obesity,All persons,5281
2015,LocalAuthority,E08000027,408,Dudley Metropolitan Borough Council                                                                 ,FAE_PrimarySecondary_Obesity,All persons,4739
2015,LocalAuthority,E06000019,415,Herefordshire Council                                                                               ,FAE_PrimarySecondary_Obesity,All persons,845
2015,LocalAuthority,E08000028,409,Sandwell Metropolitan Borough Council,FAE_PrimarySecondary_Obesity,All persons,2596
2015,LocalAuthority,E06000051,417,Shropshire Council                                                                                  ,FAE_PrimarySecondary_Obesity,All persons,2047
2015,LocalAuthority,E08000029,410,Solihull Metropolitan Borough Council                                                               ,FAE_PrimarySecondary_Obesity,All persons,896
2015,LocalAuthority,E10000028,413,Staffordshire County Council                                                                        ,FAE_PrimarySecondary_Obesity,All persons,5299
2015,LocalAuthority,E06000021,414,Stoke-on-Trent City Council (Unitary)                                                               ,FAE_PrimarySecondary_Obesity,All persons,1956
2015,LocalAuthority,E06000020,418,Telford and Wrekin Council (Unitary)                                                                ,FAE_PrimarySecondary_Obesity,All persons,1511
2015,LocalAuthority,E08000030,411,Walsall Metropolitan Borough Council                                                                ,FAE_PrimarySecondary_Obesity,All persons,1707
2015,LocalAuthority,E10000031,404,Warwickshire County Council                                                                         ,FAE_PrimarySecondary_Obesity,All persons,6071
2015,LocalAuthority,E08000031,412,Wolverhampton City Council                                                                          ,FAE_PrimarySecondary_Obesity,All persons,2583
2015,LocalAuthority,E10000034,416,Worcestershire County Council                                                                       ,FAE_PrimarySecondary_Obesity,All persons,9416
2015,Region,E12000006,G,East of England,FAE_PrimarySecondary_Obesity,All persons,49262
2015,LocalAuthority,E06000055,625,Bedford Borough Council                                                                             ,FAE_PrimarySecondary_Obesity,All persons,804
2015,LocalAuthority,E10000003,623,Cambridgeshire County Council                                                                       ,FAE_PrimarySecondary_Obesity,All persons,4393
2015,LocalAuthority,E06000056,626,Central Bedfordshire Council                                                                        ,FAE_PrimarySecondary_Obesity,All persons,2434
2015,LocalAuthority,E10000012,620,Essex County Council                                                                                ,FAE_PrimarySecondary_Obesity,All persons,8965
2015,LocalAuthority,E10000015,606,Hertfordshire County Council                                                                        ,FAE_PrimarySecondary_Obesity,All persons,11722
2015,LocalAuthority,E06000032,611,Luton Borough Council (Unitary)                                                                     ,FAE_PrimarySecondary_Obesity,All persons,3734
2015,LocalAuthority,E10000020,607,Norfolk County Council                                                                              ,FAE_PrimarySecondary_Obesity,All persons,6232
